iso,unix,eui,x,y,z,dx,dy,dz,ecef_x,ecef_y,ecef_z,wgs84_lat,wgs84_lon,wgs84_alt,wgs84_heading,wgs84_speed
2016-08-18_18-46-30,1471545990.175836,deca010000000008,0.735,-1.799,0.127,0.155,0.035,-0.070,51.491452486273,7.412225016280,0.127,112.377,0.014
2016-08-18_18-46-30,1471545990.309785,deca010000000008,0.771,-1.808,0.108,0.171,0.022,-0.077,51.491452230469,7.412225371592,0.108,117.704,0.023
2016-08-18_18-46-30,1471545990.430884,deca010000000008,0.785,-1.805,0.101,0.164,0.024,-0.075,51.491452187478,7.412225564425,0.101,116.954,0.020
2016-08-18_18-46-30,1471545990.491874,deca010000000008,0.779,-1.795,0.112,0.148,0.032,-0.065,51.491452288992,7.412225574952,0.112,113.117,0.009
2016-08-18_18-46-30,1471545990.565423,deca010000000008,0.799,-1.794,0.114,0.156,0.031,-0.061,51.491452198946,7.412225816070,0.114,114.098,0.012
2016-08-18_18-46-30,1471545990.679382,deca010000000008,0.816,-1.789,0.118,0.155,0.031,-0.055,51.491452140913,7.412226056080,0.118,113.745,0.018
2016-08-18_18-46-30,1471545990.765435,deca010000000008,0.832,-1.791,0.123,0.157,0.027,-0.049,51.491452044985,7.412226226859,0.123,115.300,0.014
2016-08-18_18-46-30,1471545990.867830,deca010000000008,0.868,-1.798,0.119,0.176,0.018,-0.050,51.491451803096,7.412226596714,0.119,119.424,0.018
2016-08-18_18-46-30,1471545990.982331,deca010000000008,0.882,-1.790,0.131,0.168,0.023,-0.040,51.491451794416,7.412226825276,0.131,117.261,0.019
2016-08-18_18-46-31,1471545991.076668,deca010000000008,0.907,-1.785,0.125,0.177,0.026,-0.041,51.491451702192,7.412227170044,0.125,116.955,0.017
2016-08-18_18-46-31,1471545991.190716,deca010000000008,0.930,-1.788,0.115,0.180,0.020,-0.044,51.491451554881,7.412227411917,0.115,118.897,0.021
2016-08-18_18-46-31,1471545991.321871,deca010000000008,0.972,-1.789,0.117,0.196,0.016,-0.041,51.491451334406,7.412227891581,0.117,120.521,0.026
2016-08-18_18-46-31,1471545991.399758,deca010000000008,0.997,-1.787,0.128,0.204,0.016,-0.034,51.491451219556,7.412228208450,0.128,120.639,0.016
2016-08-18_18-46-31,1471545991.534866,deca010000000008,1.040,-1.789,0.137,0.217,0.012,-0.027,51.491450980384,7.412228690853,0.137,122.159,0.029
2016-08-18_18-46-31,1471545991.596245,deca010000000008,1.052,-1.786,0.147,0.215,0.014,-0.020,51.491450945841,7.412228862822,0.147,121.450,0.013
2016-08-18_18-46-31,1471545991.690339,deca010000000008,1.081,-1.797,0.141,0.224,0.003,-0.022,51.491450712227,7.412229106795,0.141,124.447,0.021
2016-08-18_18-46-31,1471545991.768170,deca010000000008,1.071,-1.797,0.157,0.199,0.004,-0.011,51.491450758395,7.412228996774,0.157,124.080,0.015
2016-08-18_18-46-31,1471545991.909951,deca010000000008,1.073,-1.799,0.155,0.174,0.003,-0.010,51.491450739767,7.412228994080,0.155,124.101,0.025
2016-08-18_18-46-31,1471545991.997497,deca010000000008,1.081,-1.814,0.139,0.170,-0.009,-0.018,51.491450582019,7.412228968268,0.139,128.347,0.015
2016-08-18_18-46-32,1471545992.057983,deca010000000008,1.084,-1.818,0.131,0.164,-0.012,-0.021,51.491450539998,7.412228972505,0.131,129.217,0.010
2016-08-18_18-46-32,1471545992.126947,deca010000000008,1.083,-1.825,0.129,0.152,-0.016,-0.022,51.491450497827,7.412228899742,0.129,131.133,0.011
2016-08-18_18-46-32,1471545992.220349,deca010000000008,1.094,-1.834,0.139,0.150,-0.022,-0.014,51.491450369289,7.412228959821,0.139,133.714,0.014
2016-08-18_18-46-32,1471545992.410489,deca010000000008,1.085,-1.848,0.149,0.115,-0.029,-0.006,51.491450315688,7.412228741683,0.149,139.156,0.023
2016-08-18_18-46-32,1471545992.476533,deca010000000008,1.091,-1.857,0.146,0.114,-0.035,-0.007,51.491450215813,7.412228723190,0.146,142.421,0.008
2016-08-18_18-46-32,1471545992.550845,deca010000000008,1.089,-1.865,0.143,0.105,-0.039,-0.008,51.491450167724,7.412228641908,0.143,145.607,0.008
2016-08-18_18-46-32,1471545992.661089,deca010000000008,1.079,-1.872,0.151,0.084,-0.040,-0.002,51.491450168868,7.412228461979,0.151,150.882,0.010
2016-08-18_18-46-32,1471545992.791581,deca010000000008,1.084,-1.889,0.165,0.078,-0.050,0.007,51.491450020992,7.412228383447,0.165,157.734,0.012
2016-08-18_18-46-32,1471545992.841305,deca010000000008,1.075,-1.896,0.171,0.066,-0.053,0.011,51.491450013904,7.412228219542,0.171,164.050,0.004
2016-08-18_18-46-32,1471545992.942958,deca010000000008,1.071,-1.899,0.187,0.056,-0.051,0.019,51.491450014487,7.412228152899,0.187,167.545,0.008
2016-08-18_18-46-33,1471545993.069584,deca010000000008,1.080,-1.911,0.185,0.058,-0.056,0.017,51.491449881002,7.412228154985,0.185,169.131,0.010
2016-08-18_18-46-33,1471545993.171433,deca010000000008,1.068,-1.908,0.204,0.040,-0.048,0.027,51.491449960477,7.412228036792,0.204,175.332,0.006
2016-08-18_18-46-33,1471545993.310052,deca010000000008,1.071,-1.924,0.212,0.038,-0.056,0.029,51.491449831766,7.412227937433,0.212,181.090,0.009
2016-08-18_18-46-33,1471545993.403372,deca010000000008,1.057,-1.936,0.215,0.022,-0.060,0.031,51.491449817463,7.412227674580,0.215,195.315,0.006
2016-08-18_18-46-33,1471545993.503425,deca010000000008,1.054,-1.932,0.207,0.017,-0.052,0.024,51.491449860500,7.412227674546,0.207,196.709,0.005
2016-08-18_18-46-33,1471545993.646825,deca010000000008,1.054,-1.936,0.199,0.015,-0.048,0.018,51.491449832539,7.412227639192,0.199,197.918,0.007
2016-08-18_18-46-33,1471545993.740024,deca010000000008,1.061,-1.942,0.201,0.021,-0.050,0.018,51.491449746588,7.412227677820,0.201,192.578,0.005
2016-08-18_18-46-33,1471545993.872899,deca010000000008,1.079,-1.954,0.201,0.034,-0.056,0.016,51.491449566204,7.412227778143,0.201,183.400,0.009
2016-08-18_18-46-33,1471545993.983060,deca010000000008,1.062,-1.938,0.242,0.013,-0.037,0.038,51.491449774147,7.412227709411,0.242,196.016,0.004
2016-08-18_18-46-34,1471545994.129244,deca010000000008,1.061,-1.937,0.249,0.010,-0.031,0.039,51.491449784679,7.412227715745,0.249,196.739,0.005
2016-08-18_18-46-34,1471545994.214083,deca010000000008,1.054,-1.935,0.245,0.003,-0.027,0.035,51.491449836334,7.412227639776,0.245,209.519,0.002
2016-08-18_18-46-34,1471545994.533289,deca010000000008,1.079,-1.959,0.248,0.027,-0.041,0.030,51.491449527692,7.412227742559,0.248,181.831,0.016
2016-08-18_18-46-34,1471545994.586597,deca010000000008,1.092,-1.976,0.234,0.040,-0.055,0.021,51.491449335667,7.412227756336,0.234,179.073,0.004
2016-08-18_18-46-34,1471545994.703984,deca010000000008,1.108,-1.975,0.232,0.050,-0.048,0.018,51.491449262664,7.412227954723,0.232,168.994,0.008
2016-08-18_18-46-34,1471545994.847978,deca010000000008,1.132,-1.972,0.226,0.067,-0.040,0.012,51.491449159865,7.412228262268,0.226,156.418,0.011
2016-08-18_18-46-34,1471545994.933646,deca010000000008,1.148,-1.967,0.221,0.076,-0.033,0.008,51.491449118468,7.412228483950,0.221,148.888,0.007
2016-08-18_18-46-35,1471545995.055576,deca010000000008,1.128,-1.949,0.250,0.045,-0.013,0.025,51.491449349980,7.412228400914,0.250,140.840,0.006
2016-08-18_18-46-35,1471545995.133463,deca010000000008,1.123,-1.938,0.269,0.036,-0.002,0.035,51.491449453453,7.412228435518,0.269,128.602,0.003
2016-08-18_18-46-35,1471545995.202783,deca010000000008,1.129,-1.928,0.284,0.038,0.007,0.042,51.491449497956,7.412228590623,0.284,115.458,0.003
2016-08-18_18-46-35,1471545995.328444,deca010000000008,1.133,-1.927,0.303,0.037,0.006,0.050,51.491449481316,7.412228645106,0.303,115.748,0.005
2016-08-18_18-46-35,1471545995.462768,deca010000000008,1.131,-1.924,0.319,0.030,0.008,0.055,51.491449515519,7.412228646992,0.319,109.549,0.004
2016-08-18_18-46-35,1471545995.609109,deca010000000008,1.093,-1.897,0.374,-0.013,0.032,0.083,51.491449915978,7.412228419562,0.374,13.063,0.005
2016-08-18_18-46-35,1471545995.672634,deca010000000008,1.079,-1.880,0.405,-0.027,0.045,0.098,51.491450113489,7.412228398812,0.405,4.504,0.003
2016-08-18_18-46-35,1471545995.806706,deca010000000008,1.057,-1.843,0.435,-0.046,0.072,0.108,51.491450498825,7.412228444677,0.435,2.556,0.012
2016-08-18_18-46-35,1471545995.879567,deca010000000008,1.068,-1.844,0.429,-0.032,0.066,0.099,51.491450432868,7.412228565412,0.429,9.397,0.005
2016-08-18_18-46-35,1471545995.979510,deca010000000008,1.039,-1.829,0.461,-0.057,0.075,0.113,51.491450695468,7.412228354329,0.461,357.840,0.009
2016-08-18_18-46-36,1471545996.115557,deca010000000008,1.041,-1.808,0.482,-0.049,0.083,0.115,51.491450839047,7.412228555834,0.482,4.987,0.013
2016-08-18_18-46-36,1471545996.244184,deca010000000008,1.068,-1.800,0.468,-0.017,0.079,0.098,51.491450754969,7.412228936706,0.468,23.408,0.010
2016-08-18_18-46-36,1471545996.351486,deca010000000008,1.068,-1.795,0.477,-0.015,0.076,0.097,51.491450790837,7.412228971831,0.477,24.094,0.008
2016-08-18_18-46-36,1471545996.497512,deca010000000008,1.068,-1.778,0.456,-0.012,0.082,0.077,51.491450915696,7.412229119647,0.456,27.031,0.012
2016-08-18_18-46-36,1471545996.632327,deca010000000008,1.112,-1.783,0.404,0.034,0.067,0.040,51.491450653958,7.412229598386,0.404,61.863,0.010
2016-08-18_18-46-36,1471545996.701586,deca010000000008,1.152,-1.800,0.349,0.072,0.046,0.007,51.491450317550,7.412229923157,0.349,92.260,0.006
2016-08-18_18-46-36,1471545996.795689,deca010000000008,1.173,-1.794,0.319,0.086,0.048,-0.011,51.491450254886,7.412230217678,0.319,96.190,0.009
2016-08-18_18-46-36,1471545996.942260,deca010000000008,1.185,-1.780,0.289,0.086,0.054,-0.027,51.491450297342,7.412230482676,0.289,92.948,0.015
2016-08-18_18-46-37,1471545997.092143,deca010000000008,1.178,-1.770,0.307,0.066,0.057,-0.014,51.491450410363,7.412230473775,0.307,84.503,0.013
2016-08-18_18-46-37,1471545997.190220,deca010000000008,1.191,-1.752,0.278,0.073,0.067,-0.030,51.491450468060,7.412230778185,0.278,82.707,0.010
2016-08-18_18-46-37,1471545997.324493,deca010000000008,1.208,-1.735,0.250,0.080,0.074,-0.043,51.491450504978,7.412231122246,0.250,82.630,0.015
2016-08-18_18-46-37,1471545997.381381,deca010000000008,1.206,-1.718,0.238,0.073,0.085,-0.049,51.491450647397,7.412231235259,0.238,75.719,0.006
2016-08-18_18-46-37,1471545997.503513,deca010000000008,1.190,-1.690,0.242,0.049,0.101,-0.043,51.491450932332,7.412231274149,0.242,60.829,0.014
2016-08-18_18-46-37,1471545997.557106,deca010000000008,1.188,-1.688,0.234,0.045,0.099,-0.046,51.491450957382,7.412231270468,0.234,59.617,0.006
2016-08-18_18-46-37,1471545997.622642,deca010000000008,1.165,-1.673,0.247,0.019,0.107,-0.036,51.491451190178,7.412231123407,0.247,45.346,0.007
2016-08-18_18-46-37,1471545997.714889,deca010000000008,1.133,-1.648,0.284,-0.014,0.121,-0.012,51.491451535058,7.412230955131,0.284,28.366,0.011
2016-08-18_18-46-38,1471545998.024556,deca010000000008,1.123,-1.616,0.289,-0.020,0.116,-0.007,51.491451824326,7.412231102598,0.289,25.362,0.037
2016-08-18_18-46-38,1471545998.125646,deca010000000008,1.110,-1.615,0.271,-0.029,0.107,-0.016,51.491451892973,7.412230964072,0.271,20.092,0.011
2016-08-18_18-46-38,1471545998.213234,deca010000000008,1.098,-1.616,0.275,-0.038,0.099,-0.012,51.491451953341,7.412230819005,0.275,14.052,0.009
2016-08-18_18-46-38,1471545998.317583,deca010000000008,1.112,-1.607,0.273,-0.020,0.096,-0.014,51.491451942421,7.412231050308,0.273,23.317,0.010
2016-08-18_18-46-38,1471545998.403988,deca010000000008,1.107,-1.596,0.264,-0.023,0.099,-0.018,51.491452054325,7.412231087973,0.264,21.998,0.009
2016-08-18_18-46-38,1471545998.546617,deca010000000008,1.103,-1.580,0.264,-0.024,0.101,-0.017,51.491452192359,7.412231175498,0.264,21.803,0.015
2016-08-18_18-46-38,1471545998.627983,deca010000000008,1.114,-1.564,0.272,-0.013,0.107,-0.012,51.491452252523,7.412231426631,0.272,28.404,0.009
2016-08-18_18-46-38,1471545998.876181,deca010000000008,1.147,-1.509,0.269,0.021,0.131,-0.014,51.491452488785,7.412232275701,0.269,44.375,0.033
2016-08-18_18-46-39,1471545999.004284,deca010000000008,1.144,-1.479,0.285,0.014,0.142,-0.004,51.491452719732,7.412232489496,0.285,40.992,0.018
2016-08-18_18-46-39,1471545999.147836,deca010000000008,1.179,-1.451,0.260,0.047,0.148,-0.020,51.491452748357,7.412233138099,0.260,52.780,0.022
2016-08-18_18-46-39,1471545999.201087,deca010000000008,1.189,-1.433,0.256,0.054,0.156,-0.022,51.491452822477,7.412233398166,0.256,54.257,0.009
2016-08-18_18-46-39,1471545999.283041,deca010000000008,1.214,-1.419,0.217,0.076,0.157,-0.045,51.491452799580,7.412233817704,0.217,60.946,0.014
2016-08-18_18-46-39,1471545999.337269,deca010000000008,1.220,-1.392,0.212,0.077,0.173,-0.046,51.491452962184,7.412234107189,0.212,59.173,0.010
2016-08-18_18-46-39,1471545999.430775,deca010000000008,1.231,-1.368,0.202,0.081,0.180,-0.050,51.491453080548,7.412234438325,0.202,59.389,0.018
2016-08-18_18-46-39,1471545999.578116,deca010000000008,1.232,-1.327,0.184,0.069,0.194,-0.056,51.491453386241,7.412234785777,0.184,54.823,0.030
2016-08-18_18-46-39,1471545999.644482,deca010000000008,1.216,-1.313,0.162,0.051,0.196,-0.065,51.491453567608,7.412234724258,0.162,49.764,0.013
2016-08-18_18-46-39,1471545999.762789,deca010000000008,1.223,-1.279,0.136,0.052,0.205,-0.076,51.491453779504,7.412235086677,0.136,49.491,0.025
2016-08-18_18-46-39,1471545999.881070,deca010000000008,1.225,-1.246,0.119,0.048,0.213,-0.080,51.491454016937,7.412235378167,0.119,47.781,0.026
2016-08-18_18-46-39,1471545999.947182,deca010000000008,1.214,-1.231,0.099,0.035,0.215,-0.088,51.491454179652,7.412235371638,0.099,44.473,0.014
2016-08-18_18-46-40,1471546000.057437,deca010000000008,1.201,-1.199,0.073,0.020,0.223,-0.096,51.491454483036,7.412235491605,0.073,40.261,0.025
2016-08-18_18-46-40,1471546000.139134,deca010000000008,1.204,-1.188,0.053,0.022,0.217,-0.103,51.491454549378,7.412235617705,0.053,40.971,0.018
2016-08-18_18-46-40,1471546000.237321,deca010000000008,1.199,-1.163,0.037,0.015,0.220,-0.106,51.491454755666,7.412235755198,0.037,39.096,0.022
2016-08-18_18-46-40,1471546000.456199,deca010000000008,1.195,-1.103,0.012,0.007,0.230,-0.107,51.491455218289,7.412236201720,0.012,37.041,0.050
2016-08-18_18-46-40,1471546000.510132,deca010000000008,1.186,-1.088,0.011,-0.001,0.233,-0.104,51.491455375020,7.412236231033,0.011,34.867,0.013
2016-08-18_18-46-40,1471546000.636407,deca010000000008,1.175,-1.070,-0.013,-0.011,0.224,-0.109,51.491455566960,7.412236252810,-0.013,32.441,0.028
2016-08-18_18-46-40,1471546000.693663,deca010000000008,1.164,-1.063,-0.041,-0.019,0.219,-0.120,51.491455673114,7.412236180033,-0.041,30.204,0.013
2016-08-18_18-46-40,1471546000.844690,deca010000000008,1.160,-1.038,-0.055,-0.021,0.212,-0.118,51.491455878903,7.412236330970,-0.055,29.601,0.032
2016-08-18_18-46-40,1471546000.978738,deca010000000008,1.130,-1.016,-0.032,-0.049,0.207,-0.094,51.491456191445,7.412236162784,-0.032,21.873,0.028
2016-08-18_18-46-41,1471546001.064879,deca010000000008,1.141,-1.017,-0.053,-0.033,0.191,-0.102,51.491456133641,7.412236284150,-0.053,25.275,0.017
2016-08-18_18-46-41,1471546001.126806,deca010000000008,1.140,-1.009,-0.037,-0.034,0.187,-0.090,51.491456197921,7.412236339377,-0.037,25.000,0.012
2016-08-18_18-46-41,1471546001.256509,deca010000000008,1.144,-1.003,-0.055,-0.025,0.171,-0.094,51.491456219610,7.412236435680,-0.055,27.001,0.022
2016-08-18_18-46-41,1471546001.386334,deca010000000008,1.128,-0.977,-0.053,-0.038,0.174,-0.085,51.491456488719,7.412236462126,-0.053,22.987,0.023
2016-08-18_18-46-41,1471546001.495595,deca010000000008,1.122,-0.972,-0.046,-0.040,0.162,-0.075,51.491456555285,7.412236436328,-0.046,21.341,0.018
2016-08-18_18-46-41,1471546001.623836,deca010000000008,1.108,-0.953,-0.034,-0.050,0.161,-0.062,51.491456774910,7.412236432202,-0.034,17.923,0.022
2016-08-18_18-46-41,1471546001.732810,deca010000000008,1.110,-0.946,-0.029,-0.044,0.152,-0.056,51.491456814725,7.412236507292,-0.029,19.021,0.017
2016-08-18_18-46-41,1471546001.790056,deca010000000008,1.121,-0.946,-0.032,-0.031,0.144,-0.057,51.491456758783,7.412236640064,-0.032,23.020,0.008
2016-08-18_18-46-41,1471546001.915490,deca010000000008,1.125,-0.922,-0.013,-0.026,0.148,-0.044,51.491456911203,7.412236885399,-0.013,25.404,0.019
2016-08-18_18-46-42,1471546002.212245,deca010000000008,1.101,-0.855,0.048,-0.047,0.168,-0.001,51.491457522145,7.412237162152,0.048,19.400,0.052
2016-08-18_18-46-42,1471546002.330704,deca010000000008,1.099,-0.807,0.137,-0.052,0.191,0.050,51.491457885877,7.412237536316,0.137,19.943,0.023
2016-08-18_18-46-42,1471546002.391870,deca010000000008,1.101,-0.759,0.239,-0.056,0.222,0.105,51.491458227283,7.412237958059,0.239,20.967,0.014
2016-08-18_18-46-42,1471546002.667933,deca010000000008,1.106,-0.706,0.290,-0.038,0.214,0.116,51.491458597423,7.412238452049,0.290,25.080,0.060
2016-08-18_18-46-42,1471546002.793210,deca010000000008,1.138,-0.665,0.309,-0.002,0.226,0.115,51.491458726992,7.412239170133,0.309,34.787,0.028
2016-08-18_18-46-43,1471546003.263580,deca010000000008,1.133,-0.557,0.335,-0.004,0.228,0.098,51.491459554021,7.412240008521,0.335,34.209,0.107
2016-08-18_18-46-43,1471546003.409568,deca010000000008,1.097,-0.538,0.336,-0.039,0.216,0.094,51.491459878146,7.412239751298,0.336,25.078,0.032
2016-08-18_18-46-43,1471546003.660011,deca010000000008,1.137,-0.507,0.314,0.017,0.194,0.062,51.491459897442,7.412240480291,0.314,40.235,0.049
2016-08-18_18-46-43,1471546003.741810,deca010000000008,1.148,-0.497,0.297,0.029,0.189,0.047,51.491459911653,7.412240691821,0.297,44.003,0.016
2016-08-18_18-46-43,1471546003.868156,deca010000000008,1.162,-0.487,0.283,0.041,0.176,0.035,51.491459913114,7.412240927673,0.283,48.395,0.023
2016-08-18_18-46-44,1471546004.014754,deca010000000008,1.180,-0.469,0.268,0.056,0.169,0.021,51.491459954972,7.412241300179,0.268,53.496,0.026
2016-08-18_18-46-44,1471546004.069802,deca010000000008,1.191,-0.462,0.248,0.066,0.167,0.008,51.491459945365,7.412241477412,0.248,56.750,0.010
2016-08-18_18-46-44,1471546004.457398,deca010000000008,1.198,-0.380,0.267,0.045,0.183,0.019,51.491460512129,7.412242245033,0.267,48.942,0.073
2016-08-18_18-46-44,1471546004.591912,deca010000000008,1.209,-0.373,0.231,0.054,0.167,-0.005,51.491460503088,7.412242431192,0.231,53.208,0.024
2016-08-18_18-46-44,1471546004.730573,deca010000000008,1.201,-0.347,0.242,0.036,0.169,0.004,51.491460738072,7.412242549351,0.242,47.323,0.024
2016-08-18_18-46-44,1471546004.840772,deca010000000008,1.179,-0.329,0.239,0.010,0.169,0.004,51.491460983131,7.412242441318,0.239,38.542,0.019
2016-08-18_18-46-44,1471546004.938646,deca010000000008,1.187,-0.315,0.230,0.018,0.167,-0.002,51.491461048177,7.412242645954,0.230,41.184,0.016
2016-08-18_18-46-45,1471546005.064595,deca010000000008,1.203,-0.298,0.212,0.034,0.163,-0.013,51.491461085996,7.412242985610,0.212,46.996,0.021
2016-08-18_18-46-45,1471546005.194449,deca010000000008,1.197,-0.286,0.218,0.022,0.156,-0.008,51.491461214496,7.412243010397,0.218,43.261,0.020
2016-08-18_18-46-45,1471546005.243993,deca010000000008,1.183,-0.283,0.234,0.005,0.151,0.003,51.491461303246,7.412242863818,0.234,37.216,0.007
2016-08-18_18-46-45,1471546005.385794,deca010000000008,1.190,-0.258,0.220,0.013,0.154,-0.006,51.491461453406,7.412243161785,0.220,40.065,0.022
2016-08-18_18-46-45,1471546005.511914,deca010000000008,1.201,-0.218,0.219,0.023,0.173,-0.007,51.491461687844,7.412243625948,0.219,42.742,0.022
2016-08-18_18-46-45,1471546005.565146,deca010000000008,1.184,-0.209,0.233,0.003,0.172,0.003,51.491461841386,7.412243488933,0.233,36.126,0.009
2016-08-18_18-46-45,1471546005.630988,deca010000000008,1.177,-0.195,0.233,-0.003,0.174,0.003,51.491461978691,7.412243536380,0.233,34.055,0.011
2016-08-18_18-46-45,1471546005.692410,deca010000000008,1.171,-0.178,0.223,-0.009,0.180,-0.002,51.491462135620,7.412243602135,0.223,32.419,0.011
2016-08-18_18-46-45,1471546005.758142,deca010000000008,1.169,-0.167,0.234,-0.012,0.179,0.005,51.491462231544,7.412243665539,0.234,31.462,0.012
2016-08-18_18-46-45,1471546005.840103,deca010000000008,1.169,-0.153,0.246,-0.011,0.178,0.011,51.491462327967,7.412243786722,0.246,31.625,0.015
2016-08-18_18-46-45,1471546005.938257,deca010000000008,1.165,-0.136,0.263,-0.016,0.178,0.021,51.491462476827,7.412243874311,0.263,30.038,0.018
2016-08-18_18-46-46,1471546006.084661,deca010000000008,1.158,-0.112,0.262,-0.020,0.177,0.019,51.491462691577,7.412244003144,0.262,28.791,0.026
2016-08-18_18-46-46,1471546006.204195,deca010000000008,1.167,-0.086,0.263,-0.008,0.181,0.017,51.491462836635,7.412244323581,0.263,32.502,0.022
2016-08-18_18-46-46,1471546006.263879,deca010000000008,1.174,-0.077,0.249,0.000,0.180,0.008,51.491462867144,7.412244478421,0.249,35.247,0.011
2016-08-18_18-46-46,1471546006.337388,deca010000000008,1.171,-0.063,0.253,-0.003,0.180,0.010,51.491462984191,7.412244562557,0.253,34.297,0.013
2016-08-18_18-46-46,1471546006.515564,deca010000000008,1.180,-0.032,0.257,0.007,0.179,0.010,51.491463161746,7.412244924397,0.257,37.280,0.032
2016-08-18_18-46-46,1471546006.649661,deca010000000008,1.187,-0.003,0.239,0.015,0.184,-0.001,51.491463339869,7.412245249180,0.239,39.705,0.025
2016-08-18_18-46-46,1471546006.731397,deca010000000008,1.180,0.014,0.244,0.006,0.185,0.002,51.491463500613,7.412245301114,0.244,36.908,0.015
2016-08-18_18-46-46,1471546006.898474,deca010000000008,1.163,0.047,0.267,-0.014,0.186,0.017,51.491463827663,7.412245379571,0.267,30.917,0.031
2016-08-18_18-46-46,1471546006.972491,deca010000000008,1.161,0.065,0.262,-0.015,0.190,0.014,51.491463974129,7.412245493507,0.262,30.639,0.014
2016-08-18_18-46-47,1471546007.099389,deca010000000008,1.156,0.083,0.255,-0.017,0.185,0.009,51.491464135329,7.412245589779,0.255,29.872,0.024
2016-08-18_18-46-47,1471546007.181536,deca010000000008,1.139,0.100,0.262,-0.032,0.187,0.014,51.491464345651,7.412245541444,0.262,25.320,0.016
2016-08-18_18-46-47,1471546007.324381,deca010000000008,1.136,0.129,0.260,-0.031,0.188,0.012,51.491464572827,7.412245738765,0.260,25.894,0.027
2016-08-18_18-46-47,1471546007.450429,deca010000000008,1.144,0.150,0.258,-0.019,0.186,0.008,51.491464687854,7.412245999787,0.258,29.249,0.024
2016-08-18_18-46-47,1471546007.596684,deca010000000008,1.111,0.175,0.280,-0.050,0.184,0.023,51.491465042625,7.412245826316,0.280,19.812,0.028
2016-08-18_18-46-47,1471546007.743447,deca010000000008,1.111,0.202,0.291,-0.044,0.183,0.026,51.491465237702,7.412246044722,0.291,21.648,0.028
2016-08-18_18-46-47,1471546007.804184,deca010000000008,1.129,0.203,0.284,-0.023,0.176,0.020,51.491465155880,7.412246275037,0.284,27.729,0.011
2016-08-18_18-46-47,1471546007.870234,deca010000000008,1.133,0.214,0.291,-0.018,0.175,0.022,51.491465216010,7.412246411049,0.291,29.200,0.012
2016-08-18_18-46-47,1471546007.955853,deca010000000008,1.141,0.228,0.290,-0.009,0.175,0.020,51.491465276147,7.412246621798,0.290,32.359,0.015
2016-08-18_18-46-48,1471546008.061842,deca010000000008,1.139,0.247,0.310,-0.011,0.174,0.030,51.491465422596,7.412246754831,0.310,31.462,0.019
2016-08-18_18-46-48,1471546008.155882,deca010000000008,1.145,0.270,0.287,-0.002,0.181,0.014,51.491465560825,7.412247015635,0.287,34.662,0.017
2016-08-18_18-46-48,1471546008.237493,deca010000000008,1.162,0.287,0.283,0.015,0.183,0.010,51.491465598407,7.412247351476,0.283,39.979,0.015
2016-08-18_18-46-48,1471546008.298482,deca010000000008,1.175,0.300,0.287,0.027,0.185,0.011,51.491465632515,7.412247615814,0.287,43.377,0.011
2016-08-18_18-46-48,1471546008.400240,deca010000000008,1.181,0.326,0.287,0.030,0.191,0.009,51.491465786956,7.412247895444,0.287,44.190,0.020
2016-08-18_18-46-48,1471546008.510444,deca010000000008,1.179,0.332,0.322,0.022,0.178,0.029,51.491465838824,7.412247930809,0.322,42.155,0.020
2016-08-18_18-46-48,1471546008.640511,deca010000000008,1.177,0.349,0.335,0.015,0.172,0.035,51.491465976626,7.412248040654,0.335,40.258,0.022
2016-08-18_18-46-48,1471546008.758621,deca010000000008,1.183,0.365,0.334,0.020,0.169,0.031,51.491466066508,7.412248244137,0.334,41.808,0.020
2016-08-18_18-46-48,1471546008.872375,deca010000000008,1.188,0.387,0.332,0.023,0.172,0.028,51.491466202466,7.412248490775,0.332,42.882,0.020
2016-08-18_18-46-48,1471546008.937986,deca010000000008,1.178,0.398,0.345,0.011,0.170,0.035,51.491466331664,7.412248459381,0.345,38.824,0.011
2016-08-18_18-46-49,1471546009.063970,deca010000000008,1.171,0.420,0.349,0.003,0.170,0.036,51.491466525979,7.412248563554,0.349,36.268,0.021
2016-08-18_18-46-49,1471546009.150913,deca010000000008,1.172,0.435,0.355,0.004,0.171,0.037,51.491466633856,7.412248701761,0.355,36.363,0.015
2016-08-18_18-46-49,1471546009.264328,deca010000000008,1.165,0.446,0.368,-0.005,0.163,0.043,51.491466752740,7.412248709695,0.368,33.456,0.019
2016-08-18_18-46-49,1471546009.349795,deca010000000008,1.183,0.468,0.360,0.014,0.171,0.035,51.491466825814,7.412249101457,0.360,39.836,0.015
2016-08-18_18-46-49,1471546009.414512,deca010000000008,1.194,0.487,0.347,0.026,0.179,0.025,51.491466907131,7.412249388599,0.347,43.364,0.012
2016-08-18_18-46-49,1471546009.475576,deca010000000008,1.206,0.505,0.332,0.038,0.185,0.015,51.491466977675,7.412249683150,0.332,46.752,0.012
2016-08-18_18-46-49,1471546009.771567,deca010000000008,1.214,0.567,0.327,0.036,0.192,0.011,51.491467388405,7.412250292520,0.327,45.868,0.058
2016-08-18_18-46-49,1471546009.877145,deca010000000008,1.208,0.583,0.350,0.023,0.187,0.024,51.491467534156,7.412250351964,0.350,42.290,0.020
2016-08-18_18-46-49,1471546009.974597,deca010000000008,1.196,0.582,0.356,0.007,0.169,0.027,51.491467590356,7.412250210867,0.356,37.719,0.016
2016-08-18_18-46-50,1471546010.084153,deca010000000008,1.196,0.598,0.352,0.006,0.166,0.024,51.491467706966,7.412250329367,0.352,37.418,0.018
